"ContainsNumber","AllNumber","ContainsPunctuation","Length","Gazetteer","FirstLetter","LastLetter","Shape","POS","Word","NER","confidence(O)","confidence(OG)","confidence(DT)","confidence(PS)","confidence(LC)","confidence(TI)","prediction(NER)"
"0","0","1",1,"1",".",".","p","SF",".","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","빠","르","KK","VA","빠르","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄴ","ㄴ","K","ETM","ㄴ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","스","트","KKK","NNG","스타트","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","력","력","K","NNG","력","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","을","을","K","JKO","을","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","보","유","KK","NNG","보유","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄴ","ㄴ","K","ETM","ㄴ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"1","1","0",1,"1","5","5","d","SN","5","O",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","0",1,"0","번","번","K","NNB","번","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","손","민","KKK","NNP","손제민","PS",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","의","의","K","JKG","의","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","선","력","KKK","NNG","선회력","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","이","이","K","VCP","이","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","라","면","KK","EC","라면","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","쌍","승","KK","NNG","쌍승","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","공","략","KK","NNG","공략","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","도","도","K","JX","도","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","충","분","KK","XR","충분","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSA","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","지","만","KK","EC","지만","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"1","1","0",1,"1","5","5","d","SN","5","O",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","0",1,"0","번","번","K","NNB","번","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","손","민","KKK","NNP","손제민","PS",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","의","의","K","JKG","의","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","최","근","KK","NNG","최근","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","기","세","KK","NNG","기세","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","가","가","K","JKS","가","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","하","세","KKK","NNP","하상세","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","를","를","K","JKO","를","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","걷","걷","K","VV","걷","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","고","고","K","EC","고","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","있","있","K","VV","있","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","어","어","K","EC","어","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","안","전","KK","NNG","안전","O",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",1,"1","하","하","K","XSA","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","게","게","K","EC","게","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","삼","복","KK","NNG","삼복","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","승","승","K","NNG","승","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","공","략","KK","NNG","공략","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","을","을","K","JKO","을","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","추","천","KK","NNG","추천","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","ㄴ","다","KK","EF","ㄴ다","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",".",".","p","SF",".","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","“","“","K","SW","“","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","매","콤","KK","NNG","매콤","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄴ","ㄴ","K","ETM","ㄴ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","파","타","KKK","NNG","파스타","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","와","와","K","JC","와","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","크","림","KK","NNG","크림","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","소","스","KK","NNG","소스","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","파","타","KKK","NNG","파스타","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",",",",","p","SP",",","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","둘","둘","K","NR","둘","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","다","다","K","MAG","다","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","맛","맛","K","NNG","맛","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","을","을","K","JKO","을","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","보","보","K","VV","보","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","아","야","KK","EC","아야","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","쭌","쭌","K","NNP","쭌","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","의","의","K","JKG","의","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","진","가","KK","NNG","진가","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","를","를","K","JKO","를","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","알","알","K","VV","알","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄹ","ㄹ","K","ETM","ㄹ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","수","수","K","NNB","수","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","있","있","K","VV","있","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","다","다","K","EC","다","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","”","”","K","SW","”","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","는","는","K","ETM","는","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","추","천","KK","NNG","추천","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","대","로","KK","JX","대로","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"1","1","0",2,"1","2","0","dd","SN","20","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","여","여","K","XSN","여","O",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",2,"0","가","지","KK","NNB","가지","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","의","의","K","JKG","의","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","파","타","KKK","NNG","파스타","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","중","중","K","NNB","중","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","에","서","KK","JKB","에서","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","베","컨","KKK","NNG","베이컨","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","과","과","K","JC","과","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","양","파","KK","NNG","양파","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",",",",","p","SP",",","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",5,"0","페","노","KKKKK","NNG","페페로치노","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","를","를","K","JKO","를","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","곁","이","KKK","VV","곁들이","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄴ","ㄴ","K","ETM","ㄴ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","매","콤","KK","NNG","매콤","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSA","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄴ","ㄴ","K","ETM","ㄴ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"1","토","토","KKK","NNG","토마토","O",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",2,"0","소","스","KK","NNG","소스","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","의","의","K","JKG","의","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","파","타","KKK","NNG","파스타","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"0","'","'","p","SS","'","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"0","'","'","p","SS","'","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",9,"0","S","i","Eeeeeeeee","SL","Spaghetti","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",4,"0","a","a","eeee","SL","alla","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",11,"0","A","a","Eeeeeeeeeee","SL","Amatriciana","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"0","'","'","p","SS","'","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"0","'","'","p","SS","'","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","와","와","K","JKB","와","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","여","러","KK","MM","여러","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","가","지","KK","NNB","가지","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","버","섯","KK","NNG","버섯","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","의","의","K","JKG","의","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","크","림","KK","NNG","크림","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","소","스","KK","NNG","소스","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","파","타","KKK","NNG","파스타","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","‘","‘","K","SS","‘","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",11,"0","T","e","Eeeeeeeeeee","SL","Tagliatelle","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",4,"0","a","a","eeee","SL","alla","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",5,"0","C","a","Eeeee","SL","Crema","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","c","n","eee","SL","con","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",6,"0","F","i","Eeeeee","SL","Funghi","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","’","’","K","SS","’","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","를","를","K","JKO","를","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","주","문","KK","NNG","주문","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","았","았","K","EP","았","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","다","다","K","EF","다","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",".",".","p","SF",".","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",4,"1","대","권","KKKK","NNP","대우증권","OG",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",1,"1","은","은","K","JX","은","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"1","1","0",1,"1","8","8","d","SN","8","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","0",1,"1","월","월","K","NNB","월","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","0",2,"1","둘","째","KK","NR","둘째","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","0",1,"1","주","주","K","NNB","주","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","1",1,"1","(","(","p","SS","(","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"1","1","0",1,"1","8","8","d","SN","8","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","1",1,"1","~","~","p","SO","~","DT",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"1","1","0",2,"1","1","2","dd","SN","12","DT",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",")",")","p","SS",")","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","주","간","KK","NNG","주간","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","추","천","KK","NNG","추천","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","종","목","KK","NNG","종목","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","으","로","KK","JKB","으로","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",4,"1","제","직","KKKK","NNP","제일모직","OG",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","1",1,"1",",",",","p","SP",",","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","C","J","EE","SL","CJ","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","C","V","EEE","SL","CGV","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",",",",","p","SP",",","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","C","J","EE","SL","CJ","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","오","오","K","NNG","오","OG",0.0,0.0,0.0,1.0,0.0,0.0,"PS"
"0","0","0",2,"0","쇼","핑","KK","NNG","쇼핑","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","을","을","K","JKO","을","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","추","천","KK","NNG","추천","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","았","았","K","EP","았","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","다","다","K","EF","다","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",".",".","p","SF",".","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","삼","탕","KKK","NNG","삼계탕","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","하","나","KK","NNG","하나","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","만","만","K","JX","만","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","을","을","K","JKO","을","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","고","집","KK","NNG","고집","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","아","아","K","EC","아","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","오","오","K","VX","오","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄴ","ㄴ","K","ETM","ㄴ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","노","노","K","XPN","노","O",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",2,"0","부","부","KK","NNG","부부","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","가","가","K","JKS","가","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","정","성","KK","NNG","정성","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","으","로","KK","JKB","으로","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","끓","이","KK","VV","끓이","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","어","어","K","EC","어","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","내","내","K","VX","내","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄴ","ㄴ","K","ETM","ㄴ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","‘","‘","K","SS","‘","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","신","촌","KK","NNP","신촌","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","삼","탕","KKK","NNG","삼계탕","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","’","’","K","SS","’","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","추","천","KK","NNG","추천","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","ㄴ","다","KK","EF","ㄴ다","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",".",".","p","SF",".","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","한","화","KK","NNP","한화","OG",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",2,"1","증","권","KK","NNG","증권","OG",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",1,"1","은","은","K","JX","은","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"1","1","0",1,"1","8","8","d","SN","8","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","0",1,"1","월","월","K","NNB","월","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","0",2,"1","첫","째","KK","NR","첫째","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","0",1,"1","주","주","K","NNB","주","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","1",1,"1","(","(","p","SS","(","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"1","1","0",1,"1","8","8","d","SN","8","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","0",1,"1","월","월","K","NNB","월","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"1","1","0",1,"1","1","1","d","SN","1","DT",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","일","일","K","NR","일","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","1",1,"1","~","~","p","SO","~","DT",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"1","1","0",1,"1","5","5","d","SN","5","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","0",1,"1","일","일","K","NNB","일","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","1",1,"1",")",")","p","SS",")","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","주","간","KK","NNG","주간","DT",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","추","천","KK","NNG","추천","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","종","목","KK","NNG","종목","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","으","로","KK","JKB","으로","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","두","산","KK","NNP","두산","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","중","중","K","NNP","중","OG",0.0,0.0,0.0,0.0,1.0,0.0,"LC"
"0","0","0",2,"1","공","업","KK","NNG","공업","OG",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",1,"1","과","과","K","JC","과","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",4,"0","대","업","KKKK","NNP","대림산업","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",",",",","p","SP",",","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",4,"1","현","철","KKKK","NNP","현대제철","OG",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","1",1,"1",",",",","p","SP",",","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","덕","산","KK","NNP","덕산","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",4,"0","하","탈","KKKK","NNG","하이메탈","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","을","을","K","JKO","을","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","지","목","KK","NNG","지목","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","았","았","K","EP","았","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","다","다","K","EF","다","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",".",".","p","SF",".","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","추","위","KK","NNG","추위","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","를","를","K","JKO","를","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","피","하","KK","VV","피하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","아","아","K","EC","아","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","따","스","KK","XR","따스","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSA","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄴ","ㄴ","K","ETM","ㄴ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","남","쪽","KK","NNG","남쪽","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","나","라","KK","NNG","나라","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","로","로","K","JKB","로","O",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",2,"0","떠","나","KK","VV","떠나","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","고","고","K","EC","고","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","싶","싶","K","VX","싶","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","다","면","KK","EC","다면","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",",",",","p","SP",",","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","단","연","KK","MAG","단연","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","괌","괌","K","NNP","괌","LC",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","을","을","K","JKO","을","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","추","천","KK","NNG","추천","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","ㄴ","다","KK","EF","ㄴ다","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",".",".","p","SF",".","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"1","1","0",4,"1","2","5","dddd","SN","2005","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","0",1,"1","년","년","K","NNB","년","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","0",4,"0","라","스","KKKK","NNG","라이선스","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","되","되","K","XSV","되","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄴ","ㄴ","K","ETM","ㄴ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","그","그","K","NP","그","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","들","들","K","XSN","들","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","의","의","K","JKG","의","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","앨","범","KK","NNG","앨범","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
